Seconds,Amps,Volts,State,Step,Cycle,Ah
44080.04999999997,-0.0,3.40231554028875,R,3.0,1.0,0.0030398696467756185
44090.04999999997,-0.0,3.402315539860718,R,3.0,1.0,0.0030398696467756185
44100.04999999997,-0.0,3.4023155394326867,R,3.0,1.0,0.0030398696467756185
44110.04999999997,-0.0,3.402315539004655,R,3.0,1.0,0.0030398696467756185
44120.04999999997,-0.0,3.402315538576623,R,3.0,1.0,0.0030398696467756185
44130.04999999997,-0.0,3.4023155381485912,R,3.0,1.0,0.0030398696467756185
44140.04999999997,-0.0,3.4023155377205594,R,3.0,1.0,0.0030398696467756185
44150.04999999997,-0.0,3.4023155372925276,R,3.0,1.0,0.0030398696467756185
44160.04999999997,-0.0,3.402315536864496,R,3.0,1.0,0.0030398696467756185
44170.04999999997,-0.0,3.4023155364364643,R,3.0,1.0,0.0030398696467756185
44180.04999999997,-0.0,3.4023155360084325,R,3.0,1.0,0.0030398696467756185
44190.04999999997,-0.0,3.4023155355804007,R,3.0,1.0,0.0030398696467756185
44200.04999999997,-0.0,3.402315535152369,R,3.0,1.0,0.0030398696467756185
44210.04999999997,-0.0,3.4023155347243375,R,3.0,1.0,0.0030398696467756185
44220.04999999997,-0.0,3.4023155342963056,R,3.0,1.0,0.0030398696467756185
44230.04999999997,-0.0,3.402315533868274,R,3.0,1.0,0.0030398696467756185
44240.04999999997,-0.0,3.402315533440242,R,3.0,1.0,0.0030398696467756185
44250.04999999997,-0.0,3.40231553301221,R,3.0,1.0,0.0030398696467756185
44260.04999999997,-0.0,3.4023155325841783,R,3.0,1.0,0.0030398696467756185
44270.04999999997,-0.0,3.402315532156147,R,3.0,1.0,0.0030398696467756185
44280.04999999997,-0.0,3.402315531728115,R,3.0,1.0,0.0030398696467756185
44290.04999999997,-0.0,3.4023155313000832,R,3.0,1.0,0.0030398696467756185
44300.04999999997,-0.0,3.4023155308720514,R,3.0,1.0,0.0030398696467756185
44310.04999999997,-0.0,3.4023155304440196,R,3.0,1.0,0.0030398696467756185
44320.04999999997,-0.0,3.402315530015988,R,3.0,1.0,0.0030398696467756185
44330.04999999997,-0.0,3.4023155295879564,R,3.0,1.0,0.0030398696467756185
44340.04999999997,-0.0,3.4023155291599245,R,3.0,1.0,0.0030398696467756185
44350.04999999997,-0.0,3.4023155287318927,R,3.0,1.0,0.0030398696467756185
44360.04999999997,-0.0,3.402315528303861,R,3.0,1.0,0.0030398696467756185
44370.04999999997,-0.0,3.402315527875829,R,3.0,1.0,0.0030398696467756185
44380.04999999997,-0.0,3.402315527621231,R,3.0,1.0,0.0030398696467756185
44390.04999999997,-0.0,3.4023155275995958,R,3.0,1.0,0.0030398696467756185
44400.04999999997,-0.0,3.4023155275779606,R,3.0,1.0,0.0030398696467756185
44410.04999999997,-0.0,3.4023155275563255,R,3.0,1.0,0.0030398696467756185
44420.04999999997,-0.0,3.4023155275346904,R,3.0,1.0,0.0030398696467756185
44430.04999999997,-0.0,3.402315527513055,R,3.0,1.0,0.0030398696467756185
44440.04999999997,-0.0,3.40231552749142,R,3.0,1.0,0.0030398696467756185
44450.04999999997,-0.0,3.402315527469785,R,3.0,1.0,0.0030398696467756185
44460.04999999997,-0.0,3.40231552744815,R,3.0,1.0,0.0030398696467756185
44470.04999999997,-0.0,3.4023155274265147,R,3.0,1.0,0.0030398696467756185
44480.04999999997,-0.0,3.4023155274048795,R,3.0,1.0,0.0030398696467756185
44490.04999999997,-0.0,3.402315527383245,R,3.0,1.0,0.0030398696467756185
44500.04999999997,-0.0,3.4023155273616097,R,3.0,1.0,0.0030398696467756185
44510.04999999997,-0.0,3.4023155273399746,R,3.0,1.0,0.0030398696467756185
44520.04999999997,-0.0,3.4023155273183394,R,3.0,1.0,0.0030398696467756185
44530.04999999997,-0.0,3.4023155272967043,R,3.0,1.0,0.0030398696467756185
44540.04999999997,-0.0,3.402315527275069,R,3.0,1.0,0.0030398696467756185
44550.04999999997,-0.0,3.402315527253434,R,3.0,1.0,0.0030398696467756185
44560.04999999997,-0.0,3.402315527231799,R,3.0,1.0,0.0030398696467756185
44570.04999999997,-0.0,3.4023155272101637,R,3.0,1.0,0.0030398696467756185
44580.04999999997,-0.0,3.4023155271885286,R,3.0,1.0,0.0030398696467756185
44590.04999999997,-0.0,3.4023155271668934,R,3.0,1.0,0.0030398696467756185
44600.04999999997,-0.0,3.4023155271452583,R,3.0,1.0,0.0030398696467756185
44610.04999999997,-0.0,3.402315527123623,R,3.0,1.0,0.0030398696467756185
44620.04999999997,-0.0,3.4023155271019885,R,3.0,1.0,0.0030398696467756185
44630.04999999997,-0.0,3.4023155270803533,R,3.0,1.0,0.0030398696467756185
44640.04999999997,-0.0,3.402315527058718,R,3.0,1.0,0.0030398696467756185
44650.04999999997,-0.0,3.402315527037083,R,3.0,1.0,0.0030398696467756185
44660.04999999997,-0.0,3.402315527015448,R,3.0,1.0,0.0030398696467756185
44670.04999999997,-0.0,3.402315526993813,R,3.0,1.0,0.0030398696467756185
44680.04999999997,-0.0,3.4023155269721777,R,3.0,1.0,0.0030398696467756185
44690.04999999997,-0.0,3.4023155269505425,R,3.0,1.0,0.0030398696467756185
44700.04999999997,-0.0,3.4023155269289074,R,3.0,1.0,0.0030398696467756185
44710.04999999997,-0.0,3.4023155269072722,R,3.0,1.0,0.0030398696467756185
44720.04999999997,-0.0,3.402315526885637,R,3.0,1.0,0.0030398696467756185
44730.04999999997,-0.0,3.402315526864002,R,3.0,1.0,0.0030398696467756185
44740.04999999997,-0.0,3.4023155268423673,R,3.0,1.0,0.0030398696467756185
44750.04999999997,-0.0,3.402315526820732,R,3.0,1.0,0.0030398696467756185
44760.04999999997,-0.0,3.402315526799097,R,3.0,1.0,0.0030398696467756185
44770.04999999997,-0.0,3.402315526777462,R,3.0,1.0,0.0030398696467756185
44780.04999999997,-0.0,3.4023155267558267,R,3.0,1.0,0.0030398696467756185
44790.04999999997,-0.0,3.4023155267341916,R,3.0,1.0,0.0030398696467756185
44800.04999999997,-0.0,3.4023155267125564,R,3.0,1.0,0.0030398696467756185
44810.04999999997,-0.0,3.4023155266909213,R,3.0,1.0,0.0030398696467756185
44820.04999999997,-0.0,3.402315526669286,R,3.0,1.0,0.0030398696467756185
44830.04999999997,-0.0,3.402315526647651,R,3.0,1.0,0.0030398696467756185
44840.04999999997,-0.0,3.402315526626016,R,3.0,1.0,0.0030398696467756185
44850.04999999997,-0.0,3.4023155266043807,R,3.0,1.0,0.0030398696467756185
44860.04999999997,-0.0,3.402315526582746,R,3.0,1.0,0.0030398696467756185
44870.04999999997,-0.0,3.402315526561111,R,3.0,1.0,0.0030398696467756185
44880.04999999997,-0.0,3.4023155265394758,R,3.0,1.0,0.0030398696467756185
44890.04999999997,-0.0,3.4023155265178406,R,3.0,1.0,0.0030398696467756185
44900.04999999997,-0.0,3.4023155264962055,R,3.0,1.0,0.0030398696467756185
44910.04999999997,-0.0,3.4023155264745704,R,3.0,1.0,0.0030398696467756185
44920.04999999997,-0.0,3.4023155264529352,R,3.0,1.0,0.0030398696467756185
44930.04999999997,-0.0,3.4023155264313,R,3.0,1.0,0.0030398696467756185
44940.04999999997,-0.0,3.402315526409665,R,3.0,1.0,0.0030398696467756185
44950.04999999997,-0.0,3.40231552638803,R,3.0,1.0,0.0030398696467756185
44960.04999999997,-0.0,3.4023155263663947,R,3.0,1.0,0.0030398696467756185
44970.04999999997,-0.0,3.4023155263447595,R,3.0,1.0,0.0030398696467756185
44980.04999999997,-0.0,3.4023155263231244,R,3.0,1.0,0.0030398696467756185
44990.04999999997,-0.0,3.4023155263014897,R,3.0,1.0,0.0030398696467756185
45000.04999999997,-0.0,3.4023155262798546,R,3.0,1.0,0.0030398696467756185
45010.04999999997,-0.0,3.4023155262582194,R,3.0,1.0,0.0030398696467756185
45020.04999999997,-0.0,3.4023155262365843,R,3.0,1.0,0.0030398696467756185
45030.04999999997,-0.0,3.402315526214949,R,3.0,1.0,0.0030398696467756185
45040.04999999997,-0.0,3.402315526193314,R,3.0,1.0,0.0030398696467756185
45050.04999999997,-0.0,3.402315526171679,R,3.0,1.0,0.0030398696467756185
45060.04999999997,-0.0,3.4023155261500437,R,3.0,1.0,0.0030398696467756185
45070.04999999997,-0.0,3.4023155261284086,R,3.0,1.0,0.0030398696467756185
45080.04999999997,-0.0,3.4023155261067735,R,3.0,1.0,0.0030398696467756185
45090.04999999997,-0.0,3.4023155260851383,R,3.0,1.0,0.0030398696467756185
45100.04999999997,-0.0,3.402315526063503,R,3.0,1.0,0.0030398696467756185
45110.04999999997,-0.0,3.4023155260418685,R,3.0,1.0,0.0030398696467756185
45120.04999999997,-0.0,3.4023155260202333,R,3.0,1.0,0.0030398696467756185
45130.04999999997,-0.0,3.402315525998598,R,3.0,1.0,0.0030398696467756185
45140.04999999997,-0.0,3.402315525976963,R,3.0,1.0,0.0030398696467756185
45150.04999999997,-0.0,3.402315525955328,R,3.0,1.0,0.0030398696467756185
45160.04999999997,-0.0,3.402315525933693,R,3.0,1.0,0.0030398696467756185
45170.04999999997,-0.0,3.4023155259120577,R,3.0,1.0,0.0030398696467756185
45180.04999999997,-0.0,3.4023155258904225,R,3.0,1.0,0.0030398696467756185
45190.04999999997,-0.0,3.402315525872071,R,3.0,1.0,0.0030398696467756185
45200.04999999997,-0.0,3.4023155258714612,R,3.0,1.0,0.0030398696467756185
45210.04999999997,-0.0,3.4023155258708515,R,3.0,1.0,0.0030398696467756185
45220.04999999997,-0.0,3.4023155258702418,R,3.0,1.0,0.0030398696467756185
45230.04999999997,-0.0,3.4023155258696316,R,3.0,1.0,0.0030398696467756185
45240.04999999997,-0.0,3.402315525869022,R,3.0,1.0,0.0030398696467756185
45250.04999999997,-0.0,3.402315525868412,R,3.0,1.0,0.0030398696467756185
45260.04999999997,-0.0,3.402315525867802,R,3.0,1.0,0.0030398696467756185
45270.04999999997,-0.0,3.402315525867192,R,3.0,1.0,0.0030398696467756185
45280.04999999997,-0.0,3.4023155258665825,R,3.0,1.0,0.0030398696467756185
45290.04999999997,-0.0,3.4023155258659723,R,3.0,1.0,0.0030398696467756185
45300.04999999997,-0.0,3.4023155258653626,R,3.0,1.0,0.0030398696467756185
45310.04999999997,-0.0,3.402315525864753,R,3.0,1.0,0.0030398696467756185
45320.04999999997,-0.0,3.4023155258641427,R,3.0,1.0,0.0030398696467756185
45330.04999999997,-0.0,3.402315525863533,R,3.0,1.0,0.0030398696467756185
45340.04999999997,-0.0,3.402315525862923,R,3.0,1.0,0.0030398696467756185
45350.04999999997,-0.0,3.402315525862313,R,3.0,1.0,0.0030398696467756185
45360.04999999997,-0.0,3.4023155258617033,R,3.0,1.0,0.0030398696467756185
45370.04999999997,-0.0,3.4023155258610935,R,3.0,1.0,0.0030398696467756185
45380.04999999997,-0.0,3.4023155258604834,R,3.0,1.0,0.0030398696467756185
45390.04999999997,-0.0,3.4023155258598736,R,3.0,1.0,0.0030398696467756185
45400.04999999997,-0.0,3.402315525859264,R,3.0,1.0,0.0030398696467756185
45410.04999999997,-0.0,3.4023155258586537,R,3.0,1.0,0.0030398696467756185
45420.04999999997,-0.0,3.402315525858044,R,3.0,1.0,0.0030398696467756185
45430.04999999997,-0.0,3.4023155258574342,R,3.0,1.0,0.0030398696467756185
45440.04999999997,-0.0,3.4023155258568245,R,3.0,1.0,0.0030398696467756185
45450.04999999997,-0.0,3.4023155258562143,R,3.0,1.0,0.0030398696467756185
45460.04999999997,-0.0,3.4023155258556046,R,3.0,1.0,0.0030398696467756185
45470.04999999997,-0.0,3.402315525854995,R,3.0,1.0,0.0030398696467756185
45480.04999999997,-0.0,3.4023155258543847,R,3.0,1.0,0.0030398696467756185
45490.04999999997,-0.0,3.402315525853775,R,3.0,1.0,0.0030398696467756185
45500.04999999997,-0.0,3.402315525853165,R,3.0,1.0,0.0030398696467756185
45510.04999999997,-0.0,3.402315525852555,R,3.0,1.0,0.0030398696467756185
45520.04999999997,-0.0,3.4023155258519453,R,3.0,1.0,0.0030398696467756185
45530.04999999997,-0.0,3.4023155258513356,R,3.0,1.0,0.0030398696467756185
45540.04999999997,-0.0,3.4023155258507254,R,3.0,1.0,0.0030398696467756185
45550.04999999997,-0.0,3.4023155258501157,R,3.0,1.0,0.0030398696467756185
45560.04999999997,-0.0,3.402315525849506,R,3.0,1.0,0.0030398696467756185
45570.04999999997,-0.0,3.4023155258488957,R,3.0,1.0,0.0030398696467756185
45580.04999999997,-0.0,3.402315525848286,R,3.0,1.0,0.0030398696467756185
45590.04999999997,-0.0,3.4023155258476763,R,3.0,1.0,0.0030398696467756185
45600.04999999997,-0.0,3.402315525847066,R,3.0,1.0,0.0030398696467756185
45610.04999999997,-0.0,3.4023155258464564,R,3.0,1.0,0.0030398696467756185
45620.04999999997,-0.0,3.4023155258458466,R,3.0,1.0,0.0030398696467756185
45630.04999999997,-0.0,3.4023155258452364,R,3.0,1.0,0.0030398696467756185
45640.04999999997,-0.0,3.4023155258446267,R,3.0,1.0,0.0030398696467756185
45650.04999999997,-0.0,3.402315525844017,R,3.0,1.0,0.0030398696467756185
45660.04999999997,-0.0,3.4023155258434072,R,3.0,1.0,0.0030398696467756185
45670.04999999997,-0.0,3.402315525842797,R,3.0,1.0,0.0030398696467756185
45680.04999999997,-0.0,3.4023155258421873,R,3.0,1.0,0.0030398696467756185
45690.04999999997,-0.0,3.4023155258415776,R,3.0,1.0,0.0030398696467756185
45700.04999999997,-0.0,3.4023155258409674,R,3.0,1.0,0.0030398696467756185
45710.04999999997,-0.0,3.4023155258403577,R,3.0,1.0,0.0030398696467756185
45720.04999999997,-0.0,3.402315525839748,R,3.0,1.0,0.0030398696467756185
45730.04999999997,-0.0,3.4023155258391378,R,3.0,1.0,0.0030398696467756185
45740.04999999997,-0.0,3.402315525838528,R,3.0,1.0,0.0030398696467756185
45750.04999999997,-0.0,3.4023155258379183,R,3.0,1.0,0.0030398696467756185
45760.04999999997,-0.0,3.402315525837308,R,3.0,1.0,0.0030398696467756185
45770.04999999997,-0.0,3.4023155258366984,R,3.0,1.0,0.0030398696467756185
45780.04999999997,-0.0,3.4023155258360886,R,3.0,1.0,0.0030398696467756185
45790.04999999997,-0.0,3.4023155258354785,R,3.0,1.0,0.0030398696467756185
45800.04999999997,-0.0,3.4023155258348687,R,3.0,1.0,0.0030398696467756185
45810.04999999997,-0.0,3.402315525834259,R,3.0,1.0,0.0030398696467756185
45820.04999999997,-0.0,3.402315525833649,R,3.0,1.0,0.0030398696467756185
45830.04999999997,-0.0,3.402315525833039,R,3.0,1.0,0.0030398696467756185
45840.04999999997,-0.0,3.4023155258324294,R,3.0,1.0,0.0030398696467756185
45850.04999999997,-0.0,3.402315525831819,R,3.0,1.0,0.0030398696467756185
45860.04999999997,-0.0,3.4023155258312094,R,3.0,1.0,0.0030398696467756185
45870.04999999997,-0.0,3.4023155258305997,R,3.0,1.0,0.0030398696467756185
45880.04999999997,-0.0,3.4023155258299895,R,3.0,1.0,0.0030398696467756185
45890.04999999997,-0.0,3.40231552582938,R,3.0,1.0,0.0030398696467756185
45900.04999999997,-0.0,3.40231552582877,R,3.0,1.0,0.0030398696467756185
45910.04999999997,-0.0,3.4023155258281603,R,3.0,1.0,0.0030398696467756185
45920.04999999997,-0.0,3.40231552582755,R,3.0,1.0,0.0030398696467756185
45930.04999999997,-0.0,3.4023155258269404,R,3.0,1.0,0.0030398696467756185
45940.04999999997,-0.0,3.4023155258263307,R,3.0,1.0,0.0030398696467756185
45950.04999999997,-0.0,3.4023155258257205,R,3.0,1.0,0.0030398696467756185
45960.04999999997,-0.0,3.4023155258251108,R,3.0,1.0,0.0030398696467756185
45970.04999999997,-0.0,3.402315525824501,R,3.0,1.0,0.0030398696467756185
45980.04999999997,-0.0,3.402315525823891,R,3.0,1.0,0.0030398696467756185
45990.04999999997,-0.0,3.402315525823281,R,3.0,1.0,0.0030398696467756185
46000.04999999997,-0.0,3.4023155258226714,R,3.0,1.0,0.0030398696467756185
46010.04999999997,-0.0,3.402315525822061,R,3.0,1.0,0.0030398696467756185
46020.04999999997,-0.0,3.4023155258214515,R,3.0,1.0,0.0030398696467756185
46030.04999999997,-0.0,3.4023155258208417,R,3.0,1.0,0.0030398696467756185
46040.04999999997,-0.0,3.4023155258202316,R,3.0,1.0,0.0030398696467756185
46050.04999999997,-0.0,3.402315525819622,R,3.0,1.0,0.0030398696467756185
46060.04999999997,-0.0,3.402315525819012,R,3.0,1.0,0.0030398696467756185
46070.04999999997,-0.0,3.402315525818402,R,3.0,1.0,0.0030398696467756185
46080.04999999997,-0.0,3.402315525817792,R,3.0,1.0,0.0030398696467756185
46090.04999999997,-0.0,3.4023155258171824,R,3.0,1.0,0.0030398696467756185
46100.04999999997,-0.0,3.4023155258165723,R,3.0,1.0,0.0030398696467756185
46110.04999999997,-0.0,3.4023155258159625,R,3.0,1.0,0.0030398696467756185
46120.04999999997,-0.0,3.402315525815353,R,3.0,1.0,0.0030398696467756185
46130.04999999997,-0.0,3.402315525814743,R,3.0,1.0,0.0030398696467756185
46140.04999999997,-0.0,3.402315525814133,R,3.0,1.0,0.0030398696467756185
46150.04999999997,-0.0,3.402315525813523,R,3.0,1.0,0.0030398696467756185
46160.04999999997,-0.0,3.4023155258129134,R,3.0,1.0,0.0030398696467756185
46170.04999999997,-0.0,3.4023155258123032,R,3.0,1.0,0.0030398696467756185
46180.04999999997,-0.0,3.4023155258116935,R,3.0,1.0,0.0030398696467756185
46190.04999999997,-0.0,3.4023155258110838,R,3.0,1.0,0.0030398696467756185
46200.04999999997,-0.0,3.4023155258104736,R,3.0,1.0,0.0030398696467756185
46210.04999999997,-0.0,3.402315525809864,R,3.0,1.0,0.0030398696467756185
46220.04999999997,-0.0,3.402315525809254,R,3.0,1.0,0.0030398696467756185
46230.04999999997,-0.0,3.402315525808644,R,3.0,1.0,0.0030398696467756185
46240.04999999997,-0.0,3.402315525808034,R,3.0,1.0,0.0030398696467756185
46250.04999999997,-0.0,3.4023155258074245,R,3.0,1.0,0.0030398696467756185
46260.04999999997,-0.0,3.4023155258068143,R,3.0,1.0,0.0030398696467756185
46270.04999999997,-0.0,3.4023155258062046,R,3.0,1.0,0.0030398696467756185
46280.04999999997,-0.0,3.402315525805595,R,3.0,1.0,0.0030398696467756185
46290.04999999997,-0.0,3.4023155258049846,R,3.0,1.0,0.0030398696467756185
46300.04999999997,-0.0,3.402315525804375,R,3.0,1.0,0.0030398696467756185
46310.04999999997,-0.0,3.402315525803765,R,3.0,1.0,0.0030398696467756185
46320.04999999997,-0.0,3.402315525803155,R,3.0,1.0,0.0030398696467756185
46330.04999999997,-0.0,3.4023155258025453,R,3.0,1.0,0.0030398696467756185
46340.04999999997,-0.0,3.4023155258019355,R,3.0,1.0,0.0030398696467756185
46350.04999999997,-0.0,3.402315525801326,R,3.0,1.0,0.0030398696467756185
46360.04999999997,-0.0,3.4023155258007156,R,3.0,1.0,0.0030398696467756185
46370.04999999997,-0.0,3.402315525800106,R,3.0,1.0,0.0030398696467756185
46380.04999999997,-0.0,3.402315525799496,R,3.0,1.0,0.0030398696467756185
46390.04999999997,-0.0,3.402315525798886,R,3.0,1.0,0.0030398696467756185
46400.04999999997,-0.0,3.4023155257982762,R,3.0,1.0,0.0030398696467756185
46410.04999999997,-0.0,3.4023155257976665,R,3.0,1.0,0.0030398696467756185
46420.04999999997,-0.0,3.4023155257970563,R,3.0,1.0,0.0030398696467756185
46430.04999999997,-0.0,3.4023155257964466,R,3.0,1.0,0.0030398696467756185
46440.04999999997,-0.0,3.402315525795837,R,3.0,1.0,0.0030398696467756185
46450.04999999997,-0.0,3.4023155257952267,R,3.0,1.0,0.0030398696467756185
46460.04999999997,-0.0,3.402315525794617,R,3.0,1.0,0.0030398696467756185
46470.04999999997,-0.0,3.402315525794007,R,3.0,1.0,0.0030398696467756185
46480.04999999997,-0.0,3.402315525793397,R,3.0,1.0,0.0030398696467756185
46490.04999999997,-0.0,3.4023155257927873,R,3.0,1.0,0.0030398696467756185
46500.04999999997,-0.0,3.4023155257921776,R,3.0,1.0,0.0030398696467756185
46510.04999999997,-0.0,3.4023155257915674,R,3.0,1.0,0.0030398696467756185
46520.04999999997,-0.0,3.4023155257909576,R,3.0,1.0,0.0030398696467756185
46530.04999999997,-0.0,3.402315525790348,R,3.0,1.0,0.0030398696467756185
46540.04999999997,-0.0,3.4023155257897377,R,3.0,1.0,0.0030398696467756185
46550.04999999997,-0.0,3.402315525789128,R,3.0,1.0,0.0030398696467756185
46560.04999999997,-0.0,3.4023155257885183,R,3.0,1.0,0.0030398696467756185
46570.04999999997,-0.0,3.4023155257879085,R,3.0,1.0,0.0030398696467756185
46580.04999999997,-0.0,3.4023155257872983,R,3.0,1.0,0.0030398696467756185
46590.04999999997,-0.0,3.4023155257866886,R,3.0,1.0,0.0030398696467756185
46600.04999999997,-0.0,3.402315525786079,R,3.0,1.0,0.0030398696467756185
46610.04999999997,-0.0,3.4023155257854687,R,3.0,1.0,0.0030398696467756185
46620.04999999997,-0.0,3.402315525784859,R,3.0,1.0,0.0030398696467756185
46630.04999999997,-0.0,3.4023155257842492,R,3.0,1.0,0.0030398696467756185
46640.04999999997,-0.0,3.402315525783639,R,3.0,1.0,0.0030398696467756185
46650.04999999997,-0.0,3.4023155257830293,R,3.0,1.0,0.0030398696467756185
46660.04999999997,-0.0,3.4023155257824196,R,3.0,1.0,0.0030398696467756185
46670.04999999997,-0.0,3.4023155257818094,R,3.0,1.0,0.0030398696467756185
46680.04999999997,-0.0,3.4023155257811997,R,3.0,1.0,0.0030398696467756185
46680.05099999996,-0.00319987618232301,3.306514434834909,D,4.0,1.0,0.003039870091202863
46680.15099999996,-0.0031998748488364427,3.306112664023663,D,4.0,1.0,0.0030399589766338503
46680.25099999996,-0.0031998748794986394,3.3057118109227885,D,4.0,1.0,0.003040047862046743
46680.350999999966,-0.0031998748984736337,3.3053116525361927,D,4.0,1.0,0.0030401367474603307
46680.450999999965,-0.0031998749164708763,3.304912186784537,D,4.0,1.0,0.003040225632874426
46680.55099999996,-0.003199874839027598,3.304513232987522,D,4.0,1.0,0.0030403145182876963
46680.65099999996,-0.0031998748386978674,3.3041148315923956,D,4.0,1.0,0.003040403403699886
46680.75099999996,-0.0031998748395899437,3.3037170835926783,D,4.0,1.0,0.0030404922891120838
46680.850999999966,-0.0031998748401118357,3.303319978383902,D,4.0,1.0,0.0030405811745243066
46680.950999999965,-0.003199874840705567,3.3029235549563682,D,4.0,1.0,0.0030406700599365393
46681.05099999996,-0.003199874840103614,3.3025278144229215,D,4.0,1.0,0.003040758945348772
46681.15099999996,-0.0031998748409773617,3.3021327577650794,D,4.0,1.0,0.0030408478307610083
46681.25099999996,-0.003199874842618795,3.3017383862647507,D,4.0,1.0,0.0030409367161732797
46681.350999999966,-0.0031998748428367896,3.3013446980667944,D,4.0,1.0,0.0030410256015855827
46681.450999999965,-0.0031998748403160165,3.3009516931712106,D,4.0,1.0,0.003041114486997848
46681.55099999996,-0.003199874843754018,3.3005593496181564,D,4.0,1.0,0.003041203372410126
46681.65099999996,-0.003199874852159341,3.3001676666939432,D,4.0,1.0,0.0030412922578225625
46681.75099999996,-0.003199874860211808,3.2997766531762815,D,4.0,1.0,0.0030413811432352333
46681.850999999966,-0.003199874866592932,3.2993863090651727,D,4.0,1.0,0.0030414700286481105
46681.950999999965,-0.003199874869983543,3.298996634360616,D,4.0,1.0,0.003041558914061118
46682.05099999996,-0.003199874869063655,3.2986076290626114,D,4.0,1.0,0.0030416477994741594
46682.15099999996,-0.00319987486251251,3.298219293171159,D,4.0,1.0,0.0030417366848870973
46682.25099999996,-0.0031998748490085663,3.297831626686259,D,4.0,1.0,0.0030418255702997564
46682.350999999966,-0.0031998748455867245,3.2974446113802833,D,4.0,1.0,0.003041914455712186
46682.450999999965,-0.0031998748597095923,3.29705823852952,D,4.0,1.0,0.003042003341124759
46682.55099999996,-0.0031998748718882835,3.2966725261707532,D,4.0,1.0,0.0030420922265376967
46682.65099999996,-0.0031998748807981407,3.2962874743039827,D,4.0,1.0,0.003042181111950928
46682.75099999996,-0.0031998748851136596,3.2959030829292097,D,4.0,1.0,0.0030422699973643424
46682.850999999966,-0.0031998748835086687,3.2955193520464325,D,4.0,1.0,0.0030423588827778003
46682.950999999965,-0.0031998748746561063,3.295136281655652,D,4.0,1.0,0.0030424477681911073
46683.05099999996,-0.003199874857228156,3.294753871756869,D,4.0,1.0,0.003042536653604049
46683.15099999996,-0.003199874842783436,3.294372106700899,D,4.0,1.0,0.0030426255390165486
46683.25099999996,-0.0031998748571976598,3.2939909534519853,D,4.0,1.0,0.0030427144244290476
46683.350999999966,-0.0031998748699137406,3.2936104475010315,D,4.0,1.0,0.003042803309841929
46683.450999999965,-0.0031998748796007604,3.2932305888480373,D,4.0,1.0,0.003042892195255116
46683.55099999996,-0.003199874884926926,3.2928513774930037,D,4.0,1.0,0.003042981080668506
46683.65099999996,-0.003199874884559807,3.2924728134359293,D,4.0,1.0,0.0030430699660819703
46683.75099999996,-0.003199874877166038,3.292094896676815,D,4.0,1.0,0.0030431588514953267
46683.850999999966,-0.003199874861411556,3.2917176272156605,D,4.0,1.0,0.0030432477369083675
46683.950999999965,-0.003199874839939146,3.2913410002079675,D,4.0,1.0,0.0030433366223208856
46684.05099999996,-0.0031998748545978566,3.2909649630578444,D,4.0,1.0,0.0030434255077333087
46684.15099999996,-0.003199874867806909,3.2905895599083097,D,4.0,1.0,0.003043514393146119
46684.25099999996,-0.0031998748782289927,3.290214790759364,D,4.0,1.0,0.003043603278559258
46684.350999999966,-0.0031998748845261738,3.289840655611006,D,4.0,1.0,0.0030436921639726343
46684.450999999965,-0.0031998748853595696,3.289467154463236,D,4.0,1.0,0.003043781049386104
46684.55099999996,-0.003199874879389584,3.2890942873160554,D,4.0,1.0,0.0030438699347995024
46684.65099999996,-0.0031998748652758355,3.2887220541694626,D,4.0,1.0,0.003043958820212622
46684.75099999996,-0.0031998748416771426,3.288350455023458,D,4.0,1.0,0.003044047705625218
46684.850999999966,-0.0031998748386850703,3.287979455529593,D,4.0,1.0,0.0030441365910374497
46684.950999999965,-0.003199874838763735,3.287609073382599,D,4.0,1.0,0.0030442254764496356
46685.05099999996,-0.003199874838850818,3.2872393104606514,D,4.0,1.0,0.0030443143618618237
46685.15099999996,-0.0031998748389423137,3.286870165299087,D,4.0,1.0,0.0030444032472740144
46685.25099999996,-0.0031998748390334427,3.28650163643324,D,4.0,1.0,0.0030444921326862077
46685.350999999966,-0.0031998748391186566,3.2861337223984455,D,4.0,1.0,0.0030445810180984093
46685.450999999965,-0.0031998748391916182,3.285766421730038,D,4.0,1.0,0.0030446699035106017
46685.55099999996,-0.003199874839245116,3.2853997329633544,D,4.0,1.0,0.0030447587889228015
46685.65099999996,-0.003199874839271286,3.285033654633727,D,4.0,1.0,0.003044847674335002
46685.75099999996,-0.0031998748392613303,3.2846681852764927,D,4.0,1.0,0.0030449365597472033
46685.850999999966,-0.0031998748392057528,3.284303323426985,D,4.0,1.0,0.003045025445159409
46685.950999999965,-0.003199874839094212,3.283939067620541,D,4.0,1.0,0.003045114330571607
46686.05099999996,-0.0031998748389156116,3.2835754163924933,D,4.0,1.0,0.0030452032159838005
46686.15099999996,-0.003199874838658008,3.2832123682781784,D,4.0,1.0,0.003045292101395988
46686.25099999996,-0.0031998748383087012,3.282849921812931,D,4.0,1.0,0.0030453809868081676
46686.350999999966,-0.0031998748378541907,3.2824880755320858,D,4.0,1.0,0.0030454698722203414
46686.450999999965,-0.0031998748377808583,3.2821268237294943,D,4.0,1.0,0.003045558757632502
46686.55099999996,-0.0031998748382000438,3.2817661638691575,D,4.0,1.0,0.0030456476430446677
